anime_id,name,genre,type,episodes,rating,members,english_name,status,description,image_url
1188,Momoiro Sisters,"Comedy, Slice of Life",TV,24,6.3,1366,Momoiro Sisters,completed,Discover the epic story of Momoiro Sisters. A must-watch for all anime fans!,https://picsum.photos/seed/1188/225/320
25641,Monotonous Purgatory,Music,Music,1,6.3,515,Monotonous Purgatory,completed,Discover the epic story of Monotonous Purgatory. A must-watch for all anime fans!,https://picsum.photos/seed/25641/225/320
3936,Personal Computer Travel Tanteidan,"Adventure, Historical, Kids, Sci-Fi",TV,26,6.3,606,Personal Computer Travel Tanteidan,completed,Discover the epic story of Personal Computer Travel Tanteidan. A must-watch for all anime fans!,https://picsum.photos/seed/3936/225/320
6523,Porong Porong Pororo,Kids,TV,52,6.3,197,Porong Porong Pororo,completed,Discover the epic story of Porong Porong Pororo. A must-watch for all anime fans!,https://picsum.photos/seed/6523/225/320
4566,Prism Ark Specials,"Action, Comedy, Drama, Fantasy, Magic",Special,6,6.3,1636,Prism Ark Specials,completed,Discover the epic story of Prism Ark Specials. A must-watch for all anime fans!,https://picsum.photos/seed/4566/225/320
29035,Robot Girls Z Plus,"Comedy, Mecha, Parody",ONA,6,6.3,3863,Robot Girls Z Plus,completed,Discover the epic story of Robot Girls Z Plus. A must-watch for all anime fans!,https://picsum.photos/seed/29035/225/320
839,Samurai Spirits 2: Asura Zanmaden,"Action, Fantasy, Martial Arts, Samurai, Super Power",OVA,2,6.3,1317,Samurai Spirits 2: Asura Zanmaden,completed,Discover the epic story of Samurai Spirits 2: Asura Zanmaden. A must-watch for all anime fans!,https://picsum.photos/seed/839/225/320
30390,Sengoku Musou: Sengoku Musou High School,"Comedy, Samurai, School",Special,8,6.3,735,Sengoku Musou: Sengoku Musou High School,completed,Discover the epic story of Sengoku Musou: Sengoku Musou High School. A must-watch for all anime fans!,https://picsum.photos/seed/30390/225/320
11561,Sougen no Ko Tenguri,"Adventure, Drama, Historical, Kids",Movie,1,6.3,406,Sougen no Ko Tenguri,completed,Discover the epic story of Sougen no Ko Tenguri. A must-watch for all anime fans!,https://picsum.photos/seed/11561/225/320
6899,Stitch!: Itazura Alien no Daibouken,"Adventure, Comedy, Kids, Sci-Fi",TV,29,6.3,875,Stitch!: Itazura Alien no Daibouken,completed,Discover the epic story of Stitch!: Itazura Alien no Daibouken. A must-watch for all anime fans!,https://picsum.photos/seed/6899/225/320
6900,Tamagotchi!,"Comedy, Kids",TV,143,6.3,536,Tamagotchi!,completed,Discover the epic story of Tamagotchi!. A must-watch for all anime fans!,https://picsum.photos/seed/6900/225/320
2102,Tattoon Master,"Adventure, Comedy, Slice of Life, Supernatural",OVA,2,6.3,1370,Tattoon Master,completed,Discover the epic story of Tattoon Master. A must-watch for all anime fans!,https://picsum.photos/seed/2102/225/320
773,Tenamonya Voyagers,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi",OVA,4,6.3,1755,Tenamonya Voyagers,completed,Discover the epic story of Tenamonya Voyagers. A must-watch for all anime fans!,https://picsum.photos/seed/773/225/320
13967,Thermae Romae x Asahi Shimbun Digital Collaboration,"Comedy, Historical, Seinen",Special,1,6.3,480,Thermae Romae x Asahi Shimbun Digital Collaboration,completed,Discover the epic story of Thermae Romae x Asahi Shimbun Digital Collaboration. A must-watch for all anime fans!,https://picsum.photos/seed/13967/225/320
7691,Tokimeki Memorial 4 OVA,Harem,OVA,1,6.3,1260,Tokimeki Memorial 4 OVA,completed,Discover the epic story of Tokimeki Memorial 4 OVA. A must-watch for all anime fans!,https://picsum.photos/seed/7691/225/320
4584,Topo Gigio,"Adventure, Comedy, Kids",TV,21,6.3,981,Topo Gigio,completed,Discover the epic story of Topo Gigio. A must-watch for all anime fans!,https://picsum.photos/seed/4584/225/320
346,W: Wish,"Drama, Harem, Romance, School, Slice of Life",TV,13,6.3,10523,W: Wish,completed,Discover the epic story of W: Wish. A must-watch for all anime fans!,https://picsum.photos/seed/346/225/320
7463,WeiÃŸ Survive R,"Comedy, Ecchi, Game",TV,12,6.3,7275,WeiÃŸ Survive R,completed,Discover the epic story of WeiÃŸ Survive R. A must-watch for all anime fans!,https://picsum.photos/seed/7463/225/320
11537,Yamatarou Kaeru,Kids,OVA,1,6.3,332,Yamatarou Kaeru,completed,Discover the epic story of Yamatarou Kaeru. A must-watch for all anime fans!,https://picsum.photos/seed/11537/225/320
10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662,Bakugan Battle Brawlers: Mechtanium Surge,completed,Discover the epic story of Bakugan Battle Brawlers: Mechtanium Surge. A must-watch for all anime fans!,https://picsum.photos/seed/10330/225/320
9991,Bremen 4: Jigoku no Naka no Tenshi-tachi,"Adventure, Kids",Special,1,6.29,249,Bremen 4: Jigoku no Naka no Tenshi-tachi,completed,Discover the epic story of Bremen 4: Jigoku no Naka no Tenshi-tachi. A must-watch for all anime fans!,https://picsum.photos/seed/9991/225/320
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",Movie,1,6.29,1208,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,completed,Discover the epic story of Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors. A must-watch for all anime fans!,https://picsum.photos/seed/8132/225/320
15979,Eureka Seven AO: Aratanari Fukaki Ao,"Comedy, Slice of Life",ONA,10,6.29,3331,Eureka Seven AO: Aratanari Fukaki Ao,completed,Discover the epic story of Eureka Seven AO: Aratanari Fukaki Ao. A must-watch for all anime fans!,https://picsum.photos/seed/15979/225/320
1157,Final Fantasy: Unlimited,"Action, Adventure, Fantasy, Sci-Fi, Shounen",TV,25,6.29,25652,Final Fantasy: Unlimited,completed,Discover the epic story of Final Fantasy: Unlimited. A must-watch for all anime fans!,https://picsum.photos/seed/1157/225/320
3151,Genei Toushi Bastof Lemon,"Adventure, Mecha, Sci-Fi",TV,26,6.29,666,Genei Toushi Bastof Lemon,completed,Discover the epic story of Genei Toushi Bastof Lemon. A must-watch for all anime fans!,https://picsum.photos/seed/3151/225/320
141,Jinki:Extend,"Mecha, Sci-Fi",TV,12,6.29,7496,Jinki:Extend,completed,Discover the epic story of Jinki:Extend. A must-watch for all anime fans!,https://picsum.photos/seed/141/225/320
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Sports, Super Power",Special,1,6.29,321,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,completed,Discover the epic story of Kawasaki Frontale x Tentai Senshi Sunred 2nd Season. A must-watch for all anime fans!,https://picsum.photos/seed/8196/225/320
1561,Lovedol: Lovely Idol,"Harem, Music",TV,12,6.29,5825,Lovedol: Lovely Idol,completed,Discover the epic story of Lovedol: Lovely Idol. A must-watch for all anime fans!,https://picsum.photos/seed/1561/225/320
24417,Maido! Urayasu Tekkin Kazoku,"Comedy, Shounen",TV,25,6.29,407,Maido! Urayasu Tekkin Kazoku,completed,Discover the epic story of Maido! Urayasu Tekkin Kazoku. A must-watch for all anime fans!,https://picsum.photos/seed/24417/225/320
1984,Memory,Mystery,Movie,1,6.29,1709,Memory,completed,Discover the epic story of Memory. A must-watch for all anime fans!,https://picsum.photos/seed/1984/225/320
7247,Naked Wolves,"Action, Comedy, Kids, Sports",TV,52,6.29,317,Naked Wolves,completed,Discover the epic story of Naked Wolves. A must-watch for all anime fans!,https://picsum.photos/seed/7247/225/320
9782,Norageki!,"Mystery, Sci-Fi, Space",OVA,1,6.29,6727,Norageki!,completed,Discover the epic story of Norageki!. A must-watch for all anime fans!,https://picsum.photos/seed/9782/225/320
11873,Oraa Guzura Dado (1987),"Comedy, Kids",TV,44,6.29,178,Oraa Guzura Dado (1987),completed,Discover the epic story of Oraa Guzura Dado (1987). A must-watch for all anime fans!,https://picsum.photos/seed/11873/225/320
1938,Shin Kaitei Gunkan,"Action, Adventure, Fantasy, Historical, Military, Sci-Fi",OVA,2,6.29,877,Shin Kaitei Gunkan,completed,Discover the epic story of Shin Kaitei Gunkan. A must-watch for all anime fans!,https://picsum.photos/seed/1938/225/320
32039,Show By Rock!! Short!!,"Comedy, Music",TV,12,6.29,5672,Show By Rock!! Short!!,completed,Discover the epic story of Show By Rock!! Short!!. A must-watch for all anime fans!,https://picsum.photos/seed/32039/225/320
10263,Sonic X Pilot,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",Special,2,6.29,1795,Sonic X Pilot,completed,Discover the epic story of Sonic X Pilot. A must-watch for all anime fans!,https://picsum.photos/seed/10263/225/320
1862,Strike Witches OVA,"Action, Ecchi, Magic, Military, Sci-Fi",OVA,1,6.29,18236,Strike Witches OVA,completed,Discover the epic story of Strike Witches OVA. A must-watch for all anime fans!,https://picsum.photos/seed/1862/225/320
13675,Taisei Kensetsu: Bosporus Kaikyou Tunnel,Drama,Special,1,6.29,2707,Taisei Kensetsu: Bosporus Kaikyou Tunnel,completed,Discover the epic story of Taisei Kensetsu: Bosporus Kaikyou Tunnel. A must-watch for all anime fans!,https://picsum.photos/seed/13675/225/320
17879,Tamako Market Specials,Comedy,Special,6,6.29,12141,Tamako Market Specials,completed,Discover the epic story of Tamako Market Specials. A must-watch for all anime fans!,https://picsum.photos/seed/17879/225/320
24527,Yomigaeru Sora Pilot,"Action, Military, Seinen",Special,1,6.29,298,Yomigaeru Sora Pilot,completed,Discover the epic story of Yomigaeru Sora Pilot. A must-watch for all anime fans!,https://picsum.photos/seed/24527/225/320
7939,Animation!,"Adventure, Comedy, Dementia, Fantasy, Music, Mystery",OVA,13,6.28,407,Animation!,completed,Discover the epic story of Animation!. A must-watch for all anime fans!,https://picsum.photos/seed/7939/225/320
13143,Baku Tech! Bakugan,"Action, Game, Shounen",TV,51,6.28,1752,Baku Tech! Bakugan,completed,Discover the epic story of Baku Tech! Bakugan. A must-watch for all anime fans!,https://picsum.photos/seed/13143/225/320
4419,Catman,"Comedy, Fantasy, Slice of Life",ONA,7,6.28,1555,Catman,completed,Discover the epic story of Catman. A must-watch for all anime fans!,https://picsum.photos/seed/4419/225/320
3962,Chocolate Underground,"Comedy, Kids",ONA,13,6.28,9351,Chocolate Underground,completed,Discover the epic story of Chocolate Underground. A must-watch for all anime fans!,https://picsum.photos/seed/3962/225/320
32932,Choujuu Giga,Romance,ONA,Unknown,6.28,466,Choujuu Giga,on-going,Discover the epic story of Choujuu Giga. A must-watch for all anime fans!,https://picsum.photos/seed/32932/225/320
5629,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,"Mecha, Sci-Fi, Space",OVA,4,6.28,419,Choujuu Kishin Dancougar: Hakunetsu no Shuushou,completed,Discover the epic story of Choujuu Kishin Dancougar: Hakunetsu no Shuushou. A must-watch for all anime fans!,https://picsum.photos/seed/5629/225/320
841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,Colorful,completed,Discover the epic story of Colorful. A must-watch for all anime fans!,https://picsum.photos/seed/841/225/320
10177,DD Hokuto no Ken,"Parody, Seinen",TV,12,6.28,2348,DD Hokuto no Ken,completed,Discover the epic story of DD Hokuto no Ken. A must-watch for all anime fans!,https://picsum.photos/seed/10177/225/320
904,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1,6.28,49949,Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da,completed,Discover the epic story of Dragon Ball Z Movie 11: Super Senshi Gekiha!! Katsu no wa Ore da. A must-watch for all anime fans!,https://picsum.photos/seed/904/225/320
25495,fake!fake!,Music,Music,1,6.28,548,fake!fake!,completed,Discover the epic story of fake!fake!. A must-watch for all anime fans!,https://picsum.photos/seed/25495/225/320
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287,Gasshin Sentai Mechander Robo,completed,Discover the epic story of Gasshin Sentai Mechander Robo. A must-watch for all anime fans!,https://picsum.photos/seed/3294/225/320
33808,Girlfriend (Note),"Music, School",ONA,3,6.28,1942,Girlfriend (Note),completed,Discover the epic story of Girlfriend (Note). A must-watch for all anime fans!,https://picsum.photos/seed/33808/225/320
3020,Gu-Gu Ganmo,"Comedy, School",TV,50,6.28,259,Gu-Gu Ganmo,completed,Discover the epic story of Gu-Gu Ganmo. A must-watch for all anime fans!,https://picsum.photos/seed/3020/225/320
11005,Holy Knight,"Ecchi, Fantasy, School, Seinen, Supernatural, Vampire",OVA,2,6.28,20589,Holy Knight,completed,Discover the epic story of Holy Knight. A must-watch for all anime fans!,https://picsum.photos/seed/11005/225/320
1427,Lupin III: Ikiteita Majutsushi,"Adventure, Comedy, Shounen",OVA,1,6.28,2697,Lupin III: Ikiteita Majutsushi,completed,Discover the epic story of Lupin III: Ikiteita Majutsushi. A must-watch for all anime fans!,https://picsum.photos/seed/1427/225/320
5723,Mobile Suit Gundam: More Information on the Universal Century,"Mecha, Military, Sci-Fi, Space",Special,10,6.28,1350,Mobile Suit Gundam: More Information on the Universal Century,completed,Discover the epic story of Mobile Suit Gundam: More Information on the Universal Century. A must-watch for all anime fans!,https://picsum.photos/seed/5723/225/320
1139,Monkey Magic,"Adventure, Fantasy, Kids",TV,13,6.28,356,Monkey Magic,completed,Discover the epic story of Monkey Magic. A must-watch for all anime fans!,https://picsum.photos/seed/1139/225/320
16335,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,"Action, Mecha, Military, Sci-Fi",Special,1,6.28,5477,Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special,completed,Discover the epic story of Muv-Luv Alternative: Total Eclipse Recap - Climax Chokuzen Special. A must-watch for all anime fans!,https://picsum.photos/seed/16335/225/320
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,"Drama, Seinen, Thriller",TV,13,6.28,18031,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,completed,Discover the epic story of Narutaru: Mukuro Naru Hoshi Tama Taru Ko. A must-watch for all anime fans!,https://picsum.photos/seed/838/225/320
2083,Natsuki Crisis,"Action, Martial Arts, School",OVA,2,6.28,1186,Natsuki Crisis,completed,Discover the epic story of Natsuki Crisis. A must-watch for all anime fans!,https://picsum.photos/seed/2083/225/320
14519,Neko Ramen: Ore no Shouyu Aji,Comedy,ONA,13,6.28,256,Neko Ramen: Ore no Shouyu Aji,completed,Discover the epic story of Neko Ramen: Ore no Shouyu Aji. A must-watch for all anime fans!,https://picsum.photos/seed/14519/225/320
439,RG Veda,"Adventure, Drama, Fantasy",OVA,2,6.28,5070,RG Veda,completed,Discover the epic story of RG Veda. A must-watch for all anime fans!,https://picsum.photos/seed/439/225/320
14583,Rinne no Lagrange Specials,Comedy,Special,6,6.28,3291,Rinne no Lagrange Specials,completed,Discover the epic story of Rinne no Lagrange Specials. A must-watch for all anime fans!,https://picsum.photos/seed/14583/225/320
5314,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",Movie,1,6.28,350,Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon,completed,Discover the epic story of Rokumon Tengai Mon Colle Knights Movie: Densetsu no Fire Dragon. A must-watch for all anime fans!,https://picsum.photos/seed/5314/225/320
10201,Senkou no Night Raid Picture Drama,"Action, Historical, Super Power",Special,1,6.28,1543,Senkou no Night Raid Picture Drama,completed,Discover the epic story of Senkou no Night Raid Picture Drama. A must-watch for all anime fans!,https://picsum.photos/seed/10201/225/320
3599,Shin Kujakuou,"Action, Demons, Horror",OVA,2,6.28,743,Shin Kujakuou,completed,Discover the epic story of Shin Kujakuou. A must-watch for all anime fans!,https://picsum.photos/seed/3599/225/320
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Movie,1,6.28,162,Sore Ike! Anpanman: Ruby no Negai,completed,Discover the epic story of Sore Ike! Anpanman: Ruby no Negai. A must-watch for all anime fans!,https://picsum.photos/seed/11791/225/320
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Movie,1,6.28,302,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...",completed,"Discover the epic story of Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii.... A must-watch for all anime fans!",https://picsum.photos/seed/17963/225/320
9002,True Tears: Raigomaru to Jibeta no Monogatari,Kids,Special,1,6.28,5110,True Tears: Raigomaru to Jibeta no Monogatari,completed,Discover the epic story of True Tears: Raigomaru to Jibeta no Monogatari. A must-watch for all anime fans!,https://picsum.photos/seed/9002/225/320
2301,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,"Action, Mecha, Sci-Fi, Shounen",OVA,1,6.28,1056,Uchuu no Kishi Tekkaman Blade OVA: Missing Link,completed,Discover the epic story of Uchuu no Kishi Tekkaman Blade OVA: Missing Link. A must-watch for all anime fans!,https://picsum.photos/seed/2301/225/320
29123,World Calling,Music,Music,1,6.28,578,World Calling,completed,Discover the epic story of World Calling. A must-watch for all anime fans!,https://picsum.photos/seed/29123/225/320
5474,Yobarete Tobidete Akubi-chan,"Comedy, Fantasy, Kids",TV,26,6.28,233,Yobarete Tobidete Akubi-chan,completed,Discover the epic story of Yobarete Tobidete Akubi-chan. A must-watch for all anime fans!,https://picsum.photos/seed/5474/225/320
14231,Akuemon,"Fantasy, Romance",OVA,1,6.27,453,Akuemon,completed,Discover the epic story of Akuemon. A must-watch for all anime fans!,https://picsum.photos/seed/14231/225/320
1202,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,"Action, Adventure, Fantasy, Magic, Sci-Fi",OVA,1,6.27,10531,Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo,completed,Discover the epic story of Ar Tonelico: Sekai no Owari de Utai Tsuzukeru Shoujo. A must-watch for all anime fans!,https://picsum.photos/seed/1202/225/320
